type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc
scatter,none,5,7,10,True,7,0.9356003451676529,0.9398826979472141
scatter,none,5,7,10,True,9,0.94017258382643,0.9442815249266863
scatter,none,5,7,10,True,11,0.943117603550296,0.9535679374389051
scatter,none,5,7,10,True,13,0.9441148915187376,0.9547083740632127
scatter,none,5,7,20,True,5,0.9300197238658777,0.9742587161942
scatter,none,5,7,20,True,7,0.9356360946745562,0.9633431085043987
scatter,none,5,7,20,True,9,0.9377502465483236,0.952753339850114
scatter,none,5,7,20,True,11,0.931263560157791,0.9449332029977191
scatter,none,5,7,20,True,13,0.924982741617357,0.9395568589116976
scatter,none,5,7,40,True,5,0.9468676035502959,0.970022808732486
scatter,none,5,7,40,True,7,0.9546757889546351,0.9654610622352559
scatter,none,5,7,40,True,9,0.9505337771203155,0.9615509938090583
scatter,none,5,7,40,True,11,0.9476392998027613,0.9565004887585533
scatter,none,5,7,40,True,13,0.9451614891518737,0.9610622352557836
scatter,none,5,7,80,True,5,0.9565544871794872,0.9696969696969697
scatter,none,5,7,80,True,7,0.9562290433925049,0.9654610622352557
scatter,none,5,7,80,True,9,0.9495759368836293,0.9711632453567937
scatter,none,5,7,80,True,11,0.947603550295858,0.9765395894428153
scatter,none,5,7,80,True,13,0.9486119329388559,0.9723036819811013
scatter,none,7,3,5,True,5,0.8522990631163708,0.854512870641903
scatter,none,7,3,5,True,7,0.8697103057199211,0.8918214402085369
scatter,none,7,3,5,True,9,0.8788350591715977,0.9019224503095471
scatter,none,7,3,5,True,11,0.8870266272189349,0.8869338546757902
scatter,none,7,3,5,True,13,0.8942763806706114,0.8898664059954382
scatter,none,7,3,10,True,5,0.9216420118343194,0.9525904203323559
scatter,none,7,3,10,True,7,0.9196807199211046,0.9530791788856304
scatter,none,7,3,10,True,9,0.9243971893491125,0.9560117302052786
scatter,none,7,3,10,True,11,0.9249026134122289,0.9450961225154774
scatter,none,7,3,10,True,13,0.9236415187376726,0.9478657543173672
scatter,none,7,3,20,True,5,0.9284529092702171,0.9568263277940697
scatter,none,7,3,20,True,7,0.9306114398422091,0.9631801889866406
scatter,none,7,3,20,True,9,0.9344255424063116,0.969208211143695
scatter,none,7,3,20,True,11,0.9304585798816568,0.9639947865754318
scatter,none,7,3,20,True,13,0.9332310157790928,0.9595959595959596
scatter,none,7,3,40,True,5,0.9387697238658778,0.9635060280221571
scatter,none,7,3,40,True,7,0.9454696745562131,0.9584555229716519
scatter,none,7,3,40,True,9,0.9415138067061143,0.9545454545454546
scatter,none,7,3,40,True,11,0.9404610453648916,0.9538937764744216
scatter,none,7,3,40,True,13,0.9372719428007891,0.9437927663734115
scatter,none,7,3,80,True,5,0.9426146449704141,0.9719778429455849
scatter,none,7,3,80,True,7,0.9468836291913215,0.965623981753014
scatter,none,7,3,80,True,9,0.9414669625246548,0.9626914304333659
scatter,none,7,3,80,True,11,0.9409529092702169,0.9633431085043989
scatter,none,7,3,80,True,13,0.9434196252465483,0.965623981753014
scatter,none,7,5,5,True,5,0.7553217455621302,0.8155751058976866
scatter,none,7,5,5,True,7,0.8152465483234714,0.8792766373411535
scatter,none,7,5,5,True,9,0.8367307692307693,0.8833496252851091
scatter,none,7,5,5,True,11,0.8388141025641026,0.8813945910720105
scatter,none,7,5,5,True,13,0.8504252958579881,0.8848159009449332
scatter,none,7,5,10,True,5,0.8726084812623274,0.9553600521342457
scatter,none,7,5,10,True,7,0.8772472879684419,0.9540566959921799
scatter,none,7,5,10,True,9,0.8850530078895463,0.9463994786575431
scatter,none,7,5,10,True,11,0.8837832840236686,0.9521016617790812
scatter,none,7,5,10,True,13,0.8886587771203155,0.9566634082763115
scatter,none,7,5,20,True,5,0.9307729289940829,0.9679048550016291
scatter,none,7,5,20,True,7,0.9300641025641025,0.9628543499511241
scatter,none,7,5,20,True,9,0.930697731755424,0.9608993157380255
scatter,none,7,5,20,True,11,0.9369563609467455,0.967090257412838
scatter,none,7,5,20,True,13,0.9362339743589745,0.9659498207885304
scatter,none,7,5,40,True,5,0.9396264792899409,0.9890843923101988
scatter,none,7,5,40,True,7,0.9550764299802761,0.9765395894428153
scatter,none,7,5,40,True,9,0.9620069033530573,0.9788204626914304
scatter,none,7,5,40,True,11,0.9651738165680473,0.9747474747474747
scatter,none,7,5,40,True,13,0.9617430966469428,0.9705115672857608
scatter,none,7,5,80,True,5,0.9619625246548325,0.9827305311176279
scatter,none,7,5,80,True,7,0.9649235700197238,0.9807754969045293
scatter,none,7,5,80,True,9,0.9571535996055227,0.9776800260671228
scatter,none,7,5,80,True,11,0.9572842702169624,0.9802867383512545
scatter,none,7,5,80,True,13,0.9518589743589745,0.9767025089605735
scatter,none,7,7,5,True,5,0.856025641025641,0.8442489410231346
scatter,none,7,7,5,True,7,0.8762783530571993,0.7986314760508308
scatter,none,7,7,5,True,9,0.8519686883629192,0.8675464320625611
scatter,none,7,7,5,True,11,0.8378846153846154,0.8820462691430433
scatter,none,7,7,5,True,13,0.8223976824457594,0.8607038123167154
scatter,none,7,7,10,True,5,0.7183727810650888,0.8071032909742587
scatter,none,7,7,10,True,7,0.7535971400394478,0.8116650374714891
scatter,none,7,7,10,True,9,0.7475209566074951,0.8276311502117953
scatter,none,7,7,10,True,11,0.7481669132149902,0.846041055718475
scatter,none,7,7,10,True,13,0.7699321992110453,0.8566308243727598
scatter,none,7,7,20,True,5,0.9309701676528601,0.965623981753014
scatter,none,7,7,20,True,7,0.929236932938856,0.9669273378950798
scatter,none,7,7,20,True,9,0.9311057692307692,0.9652981427174976
scatter,none,7,7,20,True,11,0.9383086785009862,0.9607363962202672
scatter,none,7,7,20,True,13,0.9328081854043392,0.9576409253828608
scatter,none,7,7,40,True,5,0.9337006903353057,0.9736070381231672
scatter,none,7,7,40,True,7,0.9314534023668639,0.9674160964483545
scatter,none,7,7,40,True,9,0.9424174063116372,0.9667644183773216
scatter,none,7,7,40,True,11,0.9608234714003945,0.9734441186054089
scatter,none,7,7,40,True,13,0.9581817061143985,0.9767025089605735
scatter,none,7,7,80,True,5,0.9504400887573965,0.9752362333007494
scatter,none,7,7,80,True,7,0.9555288461538461,0.9866405995438253
scatter,none,7,7,80,True,9,0.9620759368836292,0.9840338872596937
scatter,none,7,7,80,True,11,0.9639373767258382,0.9794721407624634
scatter,none,7,7,80,True,13,0.9545562130177515,0.9783317041381557
spatstat,none,1,3,5,True,5,0.9001442307692308,0.9478657543173672
spatstat,none,1,3,5,True,7,0.9287450690335305,0.9517758227435648
spatstat,none,1,3,5,True,9,0.930017258382643,0.9643206256109481
spatstat,none,1,3,5,True,11,0.9301282051282052,0.9693711306614532
spatstat,none,1,3,5,True,13,0.9338338264299804,0.9674160964483545
spatstat,none,1,3,10,True,5,0.9356508875739644,0.9900619094167481
spatstat,none,1,3,10,True,7,0.9471437376725838,0.9938090583251874
spatstat,none,1,3,10,True,9,0.9492578895463512,0.9923427826653632
spatstat,none,1,3,10,True,11,0.9554413214990138,0.9918540241120886
spatstat,none,1,3,10,True,13,0.9637746548323471,0.9925057021831215
spatstat,none,1,3,20,True,5,0.9566691321499015,0.998533724340176
spatstat,none,1,3,20,True,7,0.9633247041420118,0.9995112414467253
spatstat,none,1,3,20,True,9,0.961460798816568,0.9996741609644835
spatstat,none,1,3,20,True,11,0.9613942307692309,0.9990224828934506
spatstat,none,1,3,20,True,13,0.9703525641025642,0.9988595633756924
spatstat,none,1,3,40,True,5,0.9597916666666666,1.0
spatstat,none,1,3,40,True,7,0.966063856015779,0.999348321928967
spatstat,none,1,3,40,True,9,0.973608234714004,0.9996741609644836
spatstat,none,1,3,40,True,11,0.9763165680473375,0.999348321928967
spatstat,none,1,3,40,True,13,0.9855054240631164,0.999185402411209
spatstat,none,1,3,80,True,5,0.9694082840236687,0.9996741609644836
spatstat,none,1,3,80,True,7,0.9675,1.0
spatstat,none,1,3,80,True,9,0.980438856015779,0.9991854024112089
spatstat,none,1,3,80,True,11,0.9804832347140039,0.9990224828934506
spatstat,none,1,3,80,True,13,0.9850665680473375,0.998533724340176
spatstat,none,1,5,5,True,5,0.9015409270216963,0.9545454545454546
spatstat,none,1,5,5,True,7,0.8882655325443786,0.9617139133268165
spatstat,none,1,5,5,True,9,0.8991937869822486,0.9563375692407952
spatstat,none,1,5,5,True,11,0.8981299309664695,0.9605734767025089
spatstat,none,1,5,5,True,13,0.9004881656804734,0.9576409253828608
spatstat,none,1,5,10,True,5,0.9741654339250493,0.9882697947214076
spatstat,none,1,5,10,True,7,0.9747904339250495,0.9933202997719127
spatstat,none,1,5,10,True,9,0.9819070512820514,0.9934832192896709
spatstat,none,1,5,10,True,11,0.9794847140039448,0.9952753339850113
spatstat,none,1,5,10,True,13,0.9817320019723867,0.9959270120560443
spatstat,none,1,5,20,True,5,0.968194033530572,0.9975562072336266
spatstat,none,1,5,20,True,7,0.9669329388560157,0.9967416096448355
spatstat,none,1,5,20,True,9,0.974060650887574,0.9962528510915608
spatstat,none,1,5,20,True,11,0.9724716469428009,0.9954382535027696
spatstat,none,1,5,20,True,13,0.9738523175542408,0.9969045291625936
spatstat,none,1,5,40,True,5,0.964074211045365,0.9804496578690127
spatstat,none,1,5,40,True,7,0.9646437376725838,0.9965786901270772
spatstat,none,1,5,40,True,9,0.9629992603550296,0.9990224828934506
spatstat,none,1,5,40,True,11,0.9765803747534518,1.0
spatstat,none,1,5,40,True,13,0.9765914694280079,0.999348321928967
spatstat,none,1,5,80,True,5,0.9628464003944772,0.9975562072336266
spatstat,none,1,5,80,True,7,0.9709331854043393,1.0
spatstat,none,1,5,80,True,9,0.9774026134122288,0.9998370804822417
spatstat,none,1,5,80,True,11,0.9771942800788954,0.9991854024112088
spatstat,none,1,5,80,True,13,0.9767665187376725,0.9991854024112089
spatstat,none,1,7,5,True,5,0.8819267751479289,0.9322254806125774
spatstat,none,1,7,5,True,7,0.8906163708086787,0.9332029977191266
spatstat,none,1,7,5,True,9,0.9092307692307694,0.9356467904855003
spatstat,none,1,7,5,True,11,0.9110502958579882,0.9530791788856305
spatstat,none,1,7,5,True,13,0.9087056213017751,0.9532420984033887
spatstat,none,1,7,10,True,5,0.9827354536489151,0.9934832192896709
spatstat,none,1,7,10,True,7,0.9827132642998027,0.9967416096448355
spatstat,none,1,7,10,True,9,0.9836772682445758,0.9970674486803519
spatstat,none,1,7,10,True,11,0.9834467455621301,0.9967416096448354
spatstat,none,1,7,10,True,13,0.9827132642998027,0.9973932877158684
spatstat,none,1,7,20,True,5,0.973349358974359,0.997882046269143
spatstat,none,1,7,20,True,7,0.9771079881656805,0.998533724340176
spatstat,none,1,7,20,True,9,0.9738523175542406,1.0
spatstat,none,1,7,20,True,11,0.9803883136094674,0.9996741609644835
spatstat,none,1,7,20,True,13,0.9831607495069032,0.9995112414467253
spatstat,none,1,7,40,True,5,0.9531706114398423,0.9983708048224177
spatstat,none,1,7,40,True,7,0.9691469428007891,0.9996741609644836
spatstat,none,1,7,40,True,9,0.9671745562130176,0.9993483219289672
spatstat,none,1,7,40,True,11,0.9665273668639054,1.0
spatstat,none,1,7,40,True,13,0.9825357495069034,1.0
spatstat,none,1,7,80,True,5,0.9648076923076923,1.0
spatstat,none,1,7,80,True,7,0.9739299802761341,0.9998370804822418
spatstat,none,1,7,80,True,9,0.9738966962524656,0.9995112414467253
spatstat,none,1,7,80,True,11,0.98170241617357,0.9998370804822417
spatstat,none,1,7,80,True,13,0.9828303747534516,1.0
spatstat,none,3,3,5,True,5,0.6758555226824458,0.6368523949169109
spatstat,none,3,3,5,True,7,0.720327909270217,0.6995764092538286
spatstat,none,3,3,5,True,9,0.7160145463510847,0.724991854024112
spatstat,none,3,3,5,True,11,0.7000332840236687,0.7390029325513197
spatstat,none,3,3,5,True,13,0.6893528106508875,0.7406321277289019
spatstat,none,3,3,10,True,5,0.6612573964497042,0.8400130335614207
spatstat,none,3,3,10,True,7,0.6604930966469429,0.8284457478005864
spatstat,none,3,3,10,True,9,0.6629893984220907,0.8362658846529814
spatstat,none,3,3,10,True,11,0.6764312130177516,0.8396871945259042
spatstat,none,3,3,10,True,13,0.6759257889546351,0.8334962528510915
spatstat,none,3,3,20,True,5,0.7534060650887574,0.8476702508960574
spatstat,none,3,3,20,True,7,0.7687389053254439,0.8546757901596612
spatstat,none,3,3,20,True,9,0.7646992110453649,0.8176930596285434
spatstat,none,3,3,20,True,11,0.7690138067061143,0.8097100032583903
spatstat,none,3,3,20,True,13,0.7934430473372781,0.8336591723688498
spatstat,none,3,3,40,True,5,0.8454511834319527,0.9387422613229064
spatstat,none,3,3,40,True,7,0.8657186883629191,0.9421635711958293
spatstat,none,3,3,40,True,9,0.8799297337278105,0.9423264907135874
spatstat,none,3,3,40,True,11,0.8702157297830373,0.9470511567285761
spatstat,none,3,3,40,True,13,0.8659627712031558,0.9393939393939393
spatstat,none,3,3,80,True,5,0.8515520216962524,0.9234278266536331
spatstat,none,3,3,80,True,7,0.8587968441814595,0.9468882372108179
spatstat,none,3,3,80,True,9,0.8597164694280078,0.9413489736070382
spatstat,none,3,3,80,True,11,0.8573742603550297,0.9310850439882699
spatstat,none,3,3,80,True,13,0.8632852564102563,0.9294558488106875
spatstat,none,3,5,5,True,5,0.72694033530572,0.8240469208211144
spatstat,none,3,5,5,True,7,0.7335897435897436,0.8154121863799282
spatstat,none,3,5,5,True,9,0.7528895463510847,0.8061257738677093
spatstat,none,3,5,5,True,11,0.7651824457593688,0.7896709025741284
spatstat,none,3,5,5,True,13,0.7771388067061145,0.7903225806451613
spatstat,none,3,5,10,True,5,0.8011550788954634,0.8828608667318345
spatstat,none,3,5,10,True,7,0.7889829881656805,0.9014336917562724
