type    ,sharpening ,windowSize ,neighbourhood ,buckets ,histnormalise ,k-nearest ,auc                ,precision          ,recall
scatter ,direct     ,         3 ,grid          ,     90 ,none          ,        5 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     90 ,none          ,        6 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,    120 ,none          ,        2 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,    120 ,none          ,        3 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,    120 ,none          ,        4 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,    120 ,none          ,        5 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,    120 ,none          ,        6 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,    150 ,none          ,        2 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,    150 ,none          ,        3 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,    150 ,none          ,        4 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,    150 ,none          ,        5 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,    150 ,none          ,        6 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     30 ,column        ,        2 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         3 ,grid          ,     30 ,column        ,        3 ,0.7142857142857143 ,1.0                ,0.42857142857142855
scatter ,direct     ,         3 ,grid          ,     30 ,column        ,        4 ,0.7142857142857143 ,1.0                ,0.42857142857142855
scatter ,direct     ,         3 ,grid          ,     30 ,column        ,        5 ,0.7857142857142857 ,1.0                ,0.5714285714285714
